11167,31
11433,39
10301,33
10793,36
10720,36
10406,29
5186,12
13221,44
9454,24
10155,28
8577,21
11263,38
11599,35
10011,27
6765,13
8663,20
10799,30
13867,42
12650,47
10798,31
12235,35
12406,37
14612,47
11450,37
11606,38
9850,31
12242,44
9741,35
12901,39
14312,52
10496,30
10499,31
12556,42
12028,40
12195,42
10288,33
13583,44
12463,40
10259,32
12993,49
11447,37
12493,38
13065,42
11243,38
13017,48
11457,33
12784,39
15644,43
13756,52
12147,41
9028,26
10734,32
14363,46
13124,38
11871,34
11163,30
11749,39
11213,30
11023,29
10418,27
11505,30
10214,27
12386,43
11544,35
12451,41
12262,39
11710,31
14939,52
10133,30
10128,33
12949,42
11339,35
12497,40
11327,31
12967,45
12884,44
13658,50
12602,35
12001,45
12045,41
10203,30
12145,37
13645,47
11997,37
9998,28
10600,30
11746,44
14767,49
11057,34
11627,33
11588,33
10990,31
12587,47
12039,38
14259,43
12601,35
7981,15
9407,29
11380,42
12845,46
11333,38
9805,26
10569,33
10155,31
13200,43
12581,41
14285,48
14871,55
10147,33
9994,26
12384,40
12581,40
13438,46
4881,9
14260,47
13625,45
5849,11
10498,32
13000,41
11591,32
13326,46
10824,28
8777,24
10002,31
12555,44
12544,40
6811,13
11516,33
15091,57
10932,35
11793,37
12304,37
12339,35
10939,33
12244,42
12338,42
12882,40
11906,35
13800,47
12161,32
12570,40
10407,26
11951,36
12293,40
13230,41
11947,40
12269,38
13083,43
11368,38
13243,42
12289,33
11308,38
13227,42
8879,21
11670,42
12583,39
8978,28
13253,47
11145,38
6063,11
10762,33
12272,44
13079,43
10973,33
11149,30
13342,39
12521,35
9554,33
12876,44
12605,41
14324,52
13178,44
12993,42
11706,41
12028,44
9484,24
10740,26
11912,33
11026,32
12170,37
10462,31
10482,32
10926,34
13056,41
11872,31
10968,32
12222,36
10054,34
13567,48
13701,40
10871,28
12782,32
9568,26
12279,45
13277,42
12862,41
10192,35
11461,40
10040,30
12581,42
11431,37
13448,45
13031,46
12391,40
11802,40
14073,44
13573,46
14386,51
9724,28
9901,31
15008,59
13243,51
12839,44
5658,12
12894,46
15085,50
11520,38
14541,51
10894,34
10952,37
9545,30
11092,32
12291,40
12994,49
12429,34
11557,30
6677,10
11697,37
13651,46
15822,54
9657,30
6128,14
12067,39
12655,41
11178,35
13699,47
12055,35
14311,49
12667,42
10418,31
10440,34
10586,31
6560,14
12027,34
13298,42
11510,35
11205,36
11905,37
13899,35
12823,42
12745,40
9045,28
12399,45
12047,38
14823,54
11642,36
11023,30
10090,30
12195,38
11119,34
13637,45
10594,27
11239,33
10155,32
11230,37
10107,29
10957,36
11924,34
12077,42
14190,55
11564,35
13232,48
13724,44
12653,40
7118,13
14896,49
9968,25
5877,12
14503,56
12698,47
10681,30
9341,35
10867,31
12229,41
13107,48
11671,39
13002,37
11327,33
10332,33
11842,37
13417,44
14541,52
11465,33
13039,42
10480,37
10241,34
5790,15
10284,32
9000,26
11578,39
10195,30
10448,32
10217,24
11442,36
12138,38
12461,46
10574,35
13368,42
10174,29
11634,40
11021,24
12539,42
12159,35
12389,41
15009,50
13113,46
12794,46
11228,37
9626,22
9022,24
11645,36
12211,40
10268,28
12880,43
9101,24
11612,43
12914,43
13060,45
11559,34
15102,55
11051,31
11339,37
11341,39
12167,36
10095,31
8003,19
5243,13
10962,30
11605,38
13266,45
11787,37
10424,34
11459,43
11807,34
8896,25
6334,14
11659,31
10349,32
12846,37
9837,31
11660,39
8309,25
13544,45
11833,32
11704,37
11082,26
13856,46
9234,29
10697,31
5775,13
9959,29
10639,31
9761,27
6939,15
13338,44
13012,43
14252,49
9982,32
9517,21
10665,31
11713,37
11303,30
11426,38
9576,23
11984,41
9892,29
12188,41
10967,26
10506,36
14601,47
13679,43
7384,14
12142,36
6299,11
11866,45
12335,41
12215,43
10016,32
10806,34
11315,42
12857,39
10235,34
10233,36
9357,27
11709,39
10389,31
14650,55
12522,41
8853,27
5762,12
10906,36
11338,41
10981,28
11273,34
8986,25
12483,40
10801,27
5415,12
12571,39
11473,38
11043,38
10170,31
12377,41
12148,34
10498,26
12328,39
11624,39
10843,30
11548,36
12334,42
12639,47
7971,24
10968,30
5359,11
9832,28
12179,36
12211,34
6541,13
12646,41
11455,36
12739,38
5308,8
12226,40
10925,34
10757,30
12347,38
14598,48
14072,47
9473,27
5883,10
10490,29
10423,33
11308,34
12189,35
10697,35
12359,39
10875,35
11836,34
12974,39
8745,24
12633,39
12605,37
10795,35
13357,47
9764,29
9891,32
11761,35
12295,37
14763,53
14078,46
14324,52
12908,40
10874,30
12289,31
9578,28
13171,45
13711,42
11176,40
10419,29
10567,32
10185,31
10892,28
10975,35
11358,34
12752,44
12340,43
12460,42
9985,30
11951,36
12366,43
12723,40
11234,31
11865,40
13041,42
9829,30
10163,25
13753,45
11245,35
11043,35
12376,41
10343,36
10330,24
9756,25
14210,48
11430,42
9278,28
11941,37
12428,39
11355,36
12478,41
11017,34
13324,48
11465,37
12522,40
12532,40
11222,36
13867,50
13202,46
11796,36
11324,30
8978,22
12462,40
15250,55
12681,37
10913,41
11435,34
11117,40
5188,9
12090,37
9602,32
9876,31
10952,28
13274,50
11043,32
10533,31
14709,48
8423,26
11913,40
12657,42
11732,41
11013,28
8984,27
5684,14
13464,49
11747,38
14213,52
10945,30
14819,56
11970,39
14464,48
10095,30
6028,9
10557,33
11298,37
11390,33
10398,34
10032,30
13769,44
12221,38
11214,32
10783,34
12018,42
11667,40
13614,46
10240,32
12254,39
10419,30
12227,39
14647,49
10225,32
11369,33
10589,32
6843,12
10197,31
13697,43
12137,33
14324,49
12525,38
13404,40
11668,36
11369,30
13214,47
10974,32
9069,21
12990,45
12624,43
13100,42
11988,35
11757,39
9332,33
10841,35
12144,36
11014,32
11097,37
11669,39
10291,30
12348,41
12624,44
11925,39
12477,41
13077,37
11636,41
10949,36
12518,34
10730,33
11450,37
9916,31
12695,51
11430,32
9744,25
9217,28
12714,38
11451,32
11499,40
11087,38
10554,24
14367,49
13152,38
12813,45
13902,39
11379,39
12606,36
12267,38
12584,42
11296,34
12955,41
6530,14
12998,50
6222,14
14073,46
9152,23
11061,29
9313,34
13013,41
11126,35
11691,41
10539,29
9297,21
11368,40
10910,29
11783,44
11468,31
14831,53
14892,50
11264,37
11733,32
9652,26
11506,34
11761,40
13838,48
11084,33
14269,46
6871,13
11387,32
9676,25
13088,40
12603,41
12646,40
11237,38
11460,35
13034,42
11650,40
13909,49
6894,12
14567,50
14316,46
9021,21
10754,33
14719,47
10832,36
11432,30
14734,50
12989,35
11332,34
11705,44
11343,32
11426,38
12711,45
9495,27
10786,34
11664,35
12159,39
11604,37
13265,47
12139,36
8145,19
10305,28
10531,34
14630,51
12944,51
11517,36
12457,47
8752,23
8828,20
9123,29
9601,23
12354,43
14009,48
8957,21
12296,36
10860,36
11861,35
14244,56
12443,40
13382,37
11319,34
12584,45
11868,38
14723,56
11957,36
12377,36
12427,41
10941,34
11112,39
13152,38
12541,31
10394,30
12032,36
14227,53
13268,43
13971,48
10120,28
11713,38
13302,41
12450,39
11625,36
13709,45
11902,37
13093,45
15736,56
10743,37
12937,43
10038,28
7550,14
11062,32
12325,43
13179,42
6513,13
13134,42
10560,29
10588,33
9710,28
9904,24
12106,41
12754,44
12240,33
12932,36
11252,31
12114,31
11294,35
13425,50
10947,36
10289,29
11689,44
12282,39
13303,46
14191,49
6670,12
11802,38
9004,25
11376,35
10374,28
13707,50
12139,35
10737,31
6233,12
11442,34
6506,14
10665,30
11099,33
11573,35
10644,35
11693,37
9992,26
13740,46
9953,29
12472,38
12455,41
11954,38
13505,42
11325,31
10621,33
11974,41
5945,14
9815,27
12931,43
13253,44
13133,47
13261,41
11134,32
9468,25
11735,31
13238,47
12261,36
12612,44
11504,36
11639,35
5271,11
15379,58
11264,34
10837,31
9503,23
11977,35
11572,38
11678,35
10536,27
11707,42
14134,46
12172,43
11357,35
4789,9
10924,33
10606,26
9383,26
9237,26
9480,26
11865,38
8755,16
9185,24
6439,14
12813,40
10822,29
12129,43
10787,29
11602,40
14013,51
6693,11
13459,43
15000,48
10235,32
10809,30
11363,32
12619,47
12464,36
12194,42
13143,40
10885,35
12802,44
11553,42
10856,30
6850,14
12973,45
12310,42
12290,42
12458,39
10112,31
10017,27
15714,61
12522,43
12769,39
10491,30
11407,35
12037,35
14261,49
10012,25
10899,31
12072,33
7414,26
12782,40
10720,41
9314,26
12137,35
8577,21
13000,35
10713,32
10271,34
11616,32
10087,29
13268,50
13350,47
12573,44
11093,34
12034,34
13715,44
11689,30
12448,35
13085,40
7836,20
12789,39
8722,21
12397,40
10006,28
10395,31
11725,36
13361,44
10843,31
11905,38
12950,44
13019,49
10463,32
9981,29
13220,46
9647,26
11036,32
10858,27
12008,35
10680,35
13200,33
11905,37
13654,43
11961,38
11240,40
13372,40
10628,32
12283,37
14975,51
11285,28
11235,35
12050,32
12463,40
10477,32
6458,14
10571,30
11770,32
13165,43
12591,44
13758,45
11976,39
11770,41
9532,26
11680,36
12034,38
11211,30
11493,33
10725,35
11904,41
11539,33
12520,34
12268,41
11523,38
14016,45
12283,42
11038,38
10235,32
12101,39
11100,39
10655,35
6971,11
5790,14
8644,16
11393,38
12621,40
9647,30
10823,44
10442,34
7478,14
12900,41
10589,28
11538,38
13040,40
13591,50
12431,39
13157,43
8186,21
13812,45
12683,41
10130,34
7290,14
11933,37
12913,45
11656,34
12058,39
13937,46
13461,49
10285,35
13658,47
10098,32
13453,43
11327,30
12307,39
13880,48
11381,40
10729,32
10863,27
10488,29
11727,34
10771,26
11550,40
11702,36
10212,31
11527,36
10052,24
11706,40
14405,54
6823,14
14855,49
11229,37
9276,23
10647,30
5894,14
12397,39
10743,26
13034,43
12985,37
12868,43
11808,33
10874,31
10918,37
12126,37
12237,39
11145,38
13186,40
7362,10
4331,10
13795,49
9841,24
10830,30
11997,40
13057,39
12782,43
10895,33
11898,34
12521,39
10829,30
9647,32
9585,28
12079,37
10148,32
14079,56
12083,41
12254,42
10825,33
12905,46
13046,44
10300,32
12575,42
5371,10
10329,29
10620,33
14062,55
8315,31
12170,35
14459,46
11777,34
11719,39
10963,29
14477,54
10820,30
11658,39
14330,50
13157,42
5777,13
11900,33
9249,25
13507,53
12557,40
14094,51
10170,32
12002,38
13050,40
14449,46
8954,22
11645,39
10762,32
10244,37
10524,33
12699,43
8415,20
12265,41
9970,33
10966,34
7078,16
7106,15
10491,28
10580,32
11894,35
13034,42
10854,31
9506,31
12195,42
12281,34
12373,36
10379,31
13894,47
11609,34
12979,38
10869,30
9657,24
11754,39
13017,41
10651,26
13765,47
10706,28
9491,25
11036,35
9171,23
10768,30
10474,33
12952,42
12799,47
13094,44
13479,42
12187,33
15417,54
10036,31
10187,32
10149,33
11771,35
12895,39
10335,30
13479,39
11504,36
7279,13
9861,31
10390,25
12849,43
12726,45
11049,39
10489,29
11963,36
11377,34
11527,33
13374,49
14104,43
11437,36
5334,11
13698,46
10504,36
9709,34
12690,47
15148,46
11278,34
13098,38
8689,24
12402,37
9555,24
11391,40
12808,43
12594,41
12315,37
10094,28
10293,33
12663,40
12431,43
11946,38
10868,27
12730,42
13506,49
8955,23
14692,47
12645,40
10707,29
13273,44
10347,32
8760,26
12173,37
11956,40
10990,32
13437,44
12899,37
11638,34
13207,45
15076,49
9248,26
11446,36
12778,41
13524,48
12525,44
12267,37
9032,27
5924,13
11948,31
11728,37
11241,33
12738,49
10726,26
10063,36
12676,45
10643,34
7659,20
12756,43
12497,41
14065,46
10807,40
14625,55
11718,35
10608,33
10870,27
12359,44
11608,32
12685,39
14470,55
11617,43
13747,43
12736,41
13101,51
12110,37
11624,37
11785,33
9567,22
10726,27
6808,10
12589,44
11669,39
10999,35
9897,29
14260,52
9856,26
13679,41
12798,40
12824,51
6605,15
9929,29
11610,36
13753,44
11194,34
10929,33
12027,40
10427,26
10822,32
10825,35
10920,31
11758,41
16025,59
12185,39
12255,39
11572,34
10116,26
11442,37
7139,14
11448,31
12828,39
9429,28
11385,33
12810,47
12317,37
9651,28
6031,12
12871,39
12577,44
12785,45
10464,31
15088,47
10017,28
11487,31
9557,20
12134,41
12842,43
12710,42
8772,26
12649,42
11183,27
9446,27
10560,30
10488,33
13145,42
11985,40
11261,28
13675,47
11044,34
13611,48
13228,43
11992,36
11938,33
12755,42
13170,43
10783,31
9863,29
12797,42
11917,37
13632,49
11853,35
11014,32
13063,45
10891,38
7390,15
10604,37
11944,38
12026,42
9492,27
12531,44
11720,38
12129,35
11429,39
10700,37
14267,47
12835,43
11105,34
10481,31
13903,55
10969,39
10759,31
10511,30
10204,34
11256,36
11307,37
12825,44
10096,28
9867,30
10711,32
15238,46
11018,38
11750,35
11039,28
9959,32
10396,32
12413,37
10997,36
12174,45
9873,32
8956,22
10201,27
12356,37
13907,46
12164,38
12962,38
10550,26
12468,38
6771,16
11488,35
11710,41
10382,33
12439,45
10792,29
10372,36
11306,35
10798,38
13599,44
9819,29
11703,35
13742,49
11777,37
12519,38
10453,31
10862,28
11901,38
12868,49
6823,12
10269,31
10847,31
11832,34
9427,27
13407,49
11909,41
11153,35
12197,40
9019,26
12033,39
12725,44
5883,14
13926,43
10029,33
12496,44
9087,26
10802,34
11680,38
12234,43
12481,38
6484,13
11559,40
9471,28
12734,44
9461,28
6636,14
10307,27
14199,43
6068,14
9878,30
10797,31
11838,41
11415,41
10808,30
5116,11
6679,14
12774,41
10357,31
13830,53
10638,36
14332,52
12895,44
9683,27
13838,46
10957,37
13757,40
6524,14
15837,57
6797,14
11100,32
12982,43
5036,10
6858,12
11305,35
8195,21
12685,41
11606,40
12422,38
6817,11
13061,42
12130,34
10773,40
10199,32
6763,13
12432,42
12698,42
11646,32
11138,31
10542,32
12361,40
10200,25
12259,43
10141,26
10805,33
12052,34
10988,31
9029,27
12116,39
13050,45
12200,31
13253,47
14460,51
12755,46
11362,33
12014,39
10911,32
11300,31
11016,36
13452,43
10135,30
12085,36
11969,35
14852,47
12094,36
9819,30
12921,43
13833,43
12636,37
12076,40
10416,30
11226,33
12371,39
10921,32
11125,30
10931,31
11072,35
9421,23
9303,27
11754,40
11424,30
10570,31
12521,42
10927,34
9750,28
11265,27
14401,54
12914,45
8762,25
12494,37
13778,44
13836,46
6415,13
12021,33
9739,27
11375,30
13393,48
13947,45
8728,27
9446,29
9907,26
15752,59
11250,38
13494,49
12755,38
12221,42
14822,59
9874,29
12113,35
11253,40
11875,34
10938,32
9598,30
10652,30
13321,41
11332,34
14206,51
10425,31
10409,31
9577,35
13998,53
11946,39
10894,35
7776,23
14122,43
12618,39
12233,44
10858,40
13436,40
15262,55
11142,39
11314,36
12433,40
12470,34
13992,53
12616,38
13027,47
11171,30
11850,43
10945,37
12384,38
12508,43
12797,44
12933,38
14982,54
13417,47
14166,52
13877,54
14134,54
9764,28
12452,36
12450,43
12474,45
9287,22
12075,41
12474,36
10577,31
10734,28
14183,52
11895,34
14697,52
11237,32
11177,34
14351,50
11133,31
6172,9
12412,39
11509,36
11829,37
10141,33
11222,36
6537,14
12522,31
10404,29
12805,42
12441,38
12808,41
6958,14
12872,43
13285,42
9947,28
10043,29
11053,35
13048,50
12056,41
13725,46
11005,33
13722,47
11379,38
11893,34
12522,41
9051,26
12167,35
10484,30
11208,28
10035,27
8678,27
13076,48
10906,36
12590,47
12262,40
12371,37
10101,27
13753,46
8664,22
9319,22
11753,41
10307,29
11498,34
10865,32
11801,38
6803,10
10403,36
10788,34
12743,39
12639,37
12782,35
10545,31
11163,32
13153,36
14151,42
11076,36
11846,41
5694,14
11739,40
5423,12
12020,37
12204,37
12262,38
13445,46
13834,48
12435,39
13010,36
13276,46
5697,11
12128,37
12349,40
11554,40
12779,43
14096,46
12021,42
6315,11
11900,37
12128,37
8972,24
10936,30
11631,32
11036,29
10452,30
7453,14
12431,46
6714,14
12889,35
12888,47
9988,30
5803,13
13447,41
12012,37
5911,12
12224,42
10764,39
11351,38
10400,31
12155,39
10850,31
12470,45
10847,36
12607,46
11180,39
14525,51
13637,48
12309,37
12148,36
10695,30
12982,44
13180,51
10910,27
10884,30
13347,48
12878,41
13262,40
9232,23
13378,47
11768,34
10451,30
10825,30
12949,43
6841,14
14447,50
11475,31
5138,12
10418,30
10740,28
11715,40
7135,12
12245,39
10907,39
13806,56
6063,14
10190,29
13569,48
10479,29
12385,44
11825,46
6571,14
10922,33
14700,49
12526,40
13468,38
8162,22
7380,15
14710,50
10785,35
13439,44
12001,39
12447,44
12189,41
11814,41
13589,41
12491,40
6217,14
11296,32
12794,45
13098,48
11914,37
12665,47
10107,27
10599,32
10395,34
12798,40
12949,40
14882,53
12287,38
11609,31
12019,43
11084,38
14440,51
13369,41
8630,22
12339,40
11879,40
9560,29
9806,27
8879,22
9300,28
13049,42
10309,31
8933,29
12556,38
9623,31
11025,33
10349,31
11022,31
12584,38
14543,41
12493,40
9920,31
11896,32
11923,34
9618,29
6493,14
11596,42
11651,35
11340,31
9598,25
11153,31
10935,32
11875,45
10891,33
9363,29
10010,31
11431,37
14857,56
15128,44
13566,45
11962,34
8106,17
12558,43
13805,47
13670,46
9444,24
13072,48
11460,42
10702,32
12153,45
11350,32
10329,29
12540,42
12563,42
9679,27
9712,24
11622,35
12021,40
12093,42
10400,29
13339,44
10090,26
10893,37
7998,18
10561,37
10723,31
11473,42
8120,18
13423,39
11384,34
9835,28
12174,37
11042,38
9338,27
10814,30
10164,34
14031,55
9855,25
12640,46
13215,42
13540,48
12608,38
12443,42
11274,36
10809,29
12306,44
13261,40
12150,45
13961,48
14080,52
9400,24
9799,32
13098,36
12531,40
12535,42
11089,32
10121,29
11065,31
11344,31
11755,37
11965,36
12715,43
10256,24
13682,44
13156,43
11288,34
8322,20
11987,36
12132,34
13353,41
12075,37
5636,10
13469,45
10782,33
13697,44
10002,32
13439,49
14641,52
10777,32
12634,42
11420,39
10996,30
13985,42
14484,56
12834,43
9267,27
12498,36
11734,34
12815,40
10675,27
10393,34
12611,43
10317,38
9857,29
10784,36
11538,42
13210,45
9467,28
11914,42
12814,37
12278,38
12592,38
13193,41
11920,34
11012,31
11502,34
12030,38
12105,40
5869,14
11406,36
9468,25
10944,30
12666,37
9338,25
5311,13
15463,58
10918,35
10695,33
13281,47
11924,36
11429,32
9367,29
11644,39
12899,40
12950,44
12184,37
12761,46
12284,43
11693,40
9887,26
9355,23
12554,40
10468,38
14510,50
11125,30
12264,39
11298,30
10913,29
10365,30
11749,36
10870,33
9443,28
11438,33
12646,38
10419,35
11760,31
11643,32
11098,37
11394,32
6018,14
13357,48
10252,34
13956,45
13381,46
8947,23
14741,41
11299,34
11628,36
10407,28
12895,43
11710,37
11873,38
11458,36
13275,41
13033,45
10717,34
11489,31
11763,36
13984,43
11456,33
11640,39
13456,44
11437,36
10809,37
13639,50
9359,26
10943,33
14452,51
9814,27
11281,35
9583,28
12318,40
11674,33
10598,28
12695,38
10695,31
11009,27
11817,41
12852,41
12229,31
12297,38
14680,52
11748,35
11365,41
11349,35
13370,47
10085,21
12226,39
11260,33
6157,13
12460,39
12238,38
11815,35
8447,23
6355,14
13522,48
11364,37
10103,29
8502,27
13213,49
9307,22
6172,14
12681,41
11339,29
11251,30
12316,39
11690,32
7787,15
13614,44
10161,31
13667,47
11888,37
10687,34
13753,46
10449,31
13836,46
10664,31
13268,46
13340,40
13095,47
11146,35
8732,27
13006,43
10335,33
13106,45
11113,32
13395,46
12372,37
12795,44
10529,33
11152,41
9827,25
12486,36
14055,47
10579,34
9975,26
13981,46
16738,63
12202,44
12310,44
13181,36
12022,35
13149,45
11822,40
12546,41
13017,41
9587,29
11388,39
13703,48
13009,44
10431,30
10288,26
11420,35
10740,26
8885,21
12512,39
12785,38
10457,34
13690,45
11626,39
11454,33
9664,24
12672,41
13136,39
10039,30
10792,37
9456,22
11124,30
6538,11
11034,34
12607,45
12443,39
11607,35
14261,49
11743,34
14554,58
12442,35
13579,41
10028,30
11473,32
14059,44
13081,41
6671,14
10476,31
14869,47
12744,38
11515,36
11486,34
12666,40
13127,45
9534,24
11054,29
7012,13
10255,35
10500,28
10265,32
12024,41
8803,22
12540,41
11307,39
9140,26
14588,54
10573,34
12907,40
12944,45
9857,26
10925,29
12364,37
10120,29
9545,26
10834,28
14807,53
11543,33
10049,32
13768,49
11779,32
9286,27
13148,48
6757,13
13783,46
10155,36
14171,47
11700,34
5821,9
8881,22
13094,44
10829,34
11053,36
11207,39
13419,46
13841,50
10021,26
11586,38
6529,14
9008,29
8764,23
11527,38
13479,42
11596,35
12190,44
14899,51
11545,37
14404,49
11643,36
10945,30
11308,34
13035,40
13588,39
9659,27
12383,38
10753,36
13006,41
9241,25
9031,27
12945,44
11907,40
10213,30
12302,40
11745,39
12773,39
9995,32
9963,30
9961,26
9295,24
14307,43
11480,35
9535,28
13423,42
9855,22
12236,44
10255,25
11124,28
13692,43
10367,28
9070,28
14003,52
10414,35
7315,13
11886,43
10343,27
14308,53
10367,33
10344,30
11139,34
7985,21
10601,38
11255,30
10727,39
12658,42
14338,48
11715,32
10192,30
11123,29
5814,8
13942,53
13050,41
10670,34
11819,40
12502,33
11600,34
13309,43
15096,57
11279,38
12101,45
10940,35
11513,36
12805,42
11318,28
9635,25
11294,40
12210,41
12627,48
11058,38
11750,37
12315,38
11462,41
11958,39
13473,43
13408,47
10271,38
12092,38
11885,40
11131,31
11364,33
12103,41
11025,33
5799,10
13462,41
11853,39
9862,35
11192,34
9507,26
9705,28
13822,51
9309,28
13538,41
9100,26
12777,36
11315,35
9575,30
10759,28
12029,45
11061,35
6969,14
10892,35
11814,33
14592,50
15201,52
9652,30
11344,34
12503,50
5699,10
12920,43
8365,25
13415,48
10732,31
12139,36
12461,43
10714,29
11277,31
9492,23
11755,35
10887,39
9864,29
12464,43
9761,29
11511,36
9283,24
11630,35
12034,36
10504,29
12855,42
5855,13
11766,35
13168,36
12653,43
13247,50
10829,28
12660,41
5721,14
11161,34
11582,40
13144,44
13360,34
12167,41
12706,37
11725,34
11891,38
13320,41
13000,40
9848,28
11684,42
10786,31
9149,25
7868,15
12394,37
11344,42
9260,28
10861,30
7651,20
12374,43
11876,38
13090,45
12128,40
11984,42
10591,32
10855,33
11550,39
13848,42
12413,35
10344,31
10751,26
8319,17
14122,48
11364,41
9141,20
10022,30
11281,37
10697,31
15143,55
5869,14
12785,40
10052,27
14074,47
11888,33
12756,41
11777,34
12734,43
11672,33
12891,36
11245,34
13491,48
11323,33
12143,39
11198,33
9878,31
8652,21
10799,31
10077,28
9547,21
14615,53
12438,39
11818,40
12702,49
10617,34
11518,37
13037,45
10922,30
9902,29
10630,30
10876,32
9166,27
9953,31
12530,44
11260,33
12644,41
13303,49
10781,34
12418,41
15177,49
13633,43
8885,19
13036,37
10774,34
11749,28
12229,42
11441,38
10768,33
13297,41
12042,42
11553,31
11880,37
11932,41
12824,44
11351,34
10430,34
12898,41
10605,30
13028,39
12691,39
11859,38
8603,26
10196,31
